DA_losses,DB_losses,D_losses,G_losses,gA_d_losses_synthetic,gA_losses_reconstructed,gB_d_losses_synthetic,gB_losses_reconstructed,reconstruction_losses
0.10978144,0.00042022875,0.110201664,"[5.361117, 0.2039002, 0.14754464, 0.8824405, 0.96422803]",0.2039002,0.8824405,0.14754464,0.96422803,1.8466685
0.19525628,0.00029427127,0.19555055,"[4.805052, 0.14770666, 0.14416815, 0.914273, 0.9720305]",0.14770666,0.914273,0.14416815,0.9720305,1.8863035
0.0786744,0.00038222695,0.07905663,"[5.0508223, 0.17157872, 0.14320014, 0.93852407, 0.96450937]",0.17157872,0.93852407,0.14320014,0.96450937,1.9030335
0.4050651,0.00041097932,0.40547606,"[4.4792237, 0.12549305, 0.15004937, 0.7542838, 0.96951544]",0.12549305,0.7542838,0.15004937,0.96951544,1.7237992
0.08756949,0.00024911377,0.0878186,"[5.043946, 0.17134292, 0.14714259, 0.88340676, 0.9756842]",0.17134292,0.88340676,0.14714259,0.9756842,1.859091
0.18339667,0.0002363846,0.18363306,"[4.9446425, 0.17357047, 0.14256774, 0.81134236, 0.9719182]",0.17357047,0.81134236,0.14256774,0.9719182,1.7832606
0.048406087,0.00030655623,0.048712645,"[4.4869337, 0.11385516, 0.15116213, 0.86672217, 0.9700387]",0.11385516,0.86672217,0.15116213,0.9700387,1.8367609
0.1737155,0.0005605015,0.17427601,"[4.729045, 0.16184604, 0.12173406, 0.9244904, 0.9687537]",0.16184604,0.9244904,0.12173406,0.9687537,1.893244
0.13392264,0.00022812442,0.13415076,"[5.613269, 0.25110546, 0.12855797, 0.8380632, 0.9785713]",0.25110546,0.8380632,0.12855797,0.9785713,1.8166344
0.027063709,0.0003916293,0.027455337,"[4.3070183, 0.098362446, 0.14493926, 0.9060358, 0.9679655]",0.098362446,0.9060358,0.14493926,0.9679655,1.8740013
0.08293189,0.00040055648,0.08333245,"[4.2860274, 0.09624452, 0.14815624, 0.88035226, 0.96166754]",0.09624452,0.88035226,0.14815624,0.96166754,1.8420198
0.061790198,0.00024739053,0.062037587,"[4.4974146, 0.124280445, 0.13600118, 0.9165484, 0.9780504]",0.124280445,0.9165484,0.13600118,0.9780504,1.8945987
0.034359746,0.00015151533,0.03451126,"[4.5452724, 0.11693993, 0.14740184, 0.92354405, 0.9783107]",0.11693993,0.92354405,0.14740184,0.9783107,1.9018548
0.30920976,0.00019173457,0.3094015,"[6.0775824, 0.23988463, 0.18168814, 0.88817847, 0.9736762]",0.23988463,0.88817847,0.18168814,0.9736762,1.8618547
0.25572067,0.00013382276,0.2558545,"[4.5082555, 0.1241292, 0.14127195, 0.873862, 0.98038197]",0.1241292,0.873862,0.14127195,0.98038197,1.854244
0.062303033,0.0007556357,0.06305867,"[4.6126437, 0.13416314, 0.1434186, 0.87556726, 0.96125925]",0.13416314,0.87556726,0.1434186,0.96125925,1.8368266
0.036319442,0.00017476144,0.036494203,"[5.3468604, 0.20669694, 0.13867073, 0.9149107, 0.9782729]",0.20669694,0.9149107,0.13867073,0.9782729,1.8931836
0.07625986,0.0005267621,0.07678662,"[4.518085, 0.14830898, 0.12138457, 0.85147405, 0.9696753]",0.14830898,0.85147405,0.12138457,0.9696753,1.8211493
0.023363616,0.00015462463,0.02351824,"[5.6488433, 0.20907986, 0.16637038, 0.9152287, 0.97911215]",0.20907986,0.9152287,0.16637038,0.97911215,1.8943409
0.03712587,0.00023125099,0.03735712,"[4.657921, 0.12640785, 0.15239894, 0.89474547, 0.975107]",0.12640785,0.89474547,0.15239894,0.975107,1.8698525
0.3329858,0.00025536635,0.33324116,"[4.288466, 0.118884794, 0.13515897, 0.7669514, 0.981077]",0.118884794,0.7669514,0.13515897,0.981077,1.7480284
0.026558302,0.0014104043,0.027968707,"[4.7110834, 0.17844607, 0.103640676, 0.91588736, 0.9743288]",0.17844607,0.91588736,0.103640676,0.9743288,1.8902161
0.07490127,0.00017619788,0.07507747,"[4.7359, 0.15017892, 0.13708507, 0.88926315, 0.9739971]",0.15017892,0.88926315,0.13708507,0.9739971,1.8632603
0.016397666,0.0001937951,0.016591461,"[4.8796678, 0.1575641, 0.14228831, 0.9068032, 0.97434026]",0.1575641,0.9068032,0.14228831,0.97434026,1.8811435
0.070551425,0.0003108671,0.07086229,"[4.6530538, 0.095594965, 0.1819896, 0.9096695, 0.9675387]",0.095594965,0.9096695,0.1819896,0.9675387,1.8772082
0.067579575,0.000251054,0.06783063,"[4.628985, 0.17755294, 0.10155913, 0.86252135, 0.9753428]",0.17755294,0.86252135,0.10155913,0.9753428,1.8378642
0.031887416,0.000305764,0.03219318,"[4.3094378, 0.09727412, 0.1430466, 0.93908036, 0.9671504]",0.09727412,0.93908036,0.1430466,0.9671504,1.9062307
0.05543378,0.0012226006,0.05665638,"[4.4779305, 0.14392062, 0.12314204, 0.84993774, 0.9573663]",0.14392062,0.84993774,0.12314204,0.9573663,1.807304
0.05265074,0.00029453295,0.05294527,"[3.8702083, 0.074943334, 0.12145928, 0.9311518, 0.9750304]",0.074943334,0.9311518,0.12145928,0.9750304,1.9061823
0.035777733,0.0002875442,0.036065277,"[4.3826094, 0.13165702, 0.11904643, 0.8983996, 0.977175]",0.13165702,0.8983996,0.11904643,0.977175,1.8755746
0.03279294,0.00029874654,0.033091687,"[4.170205, 0.09165978, 0.13499622, 0.93273747, 0.9709077]",0.09165978,0.93273747,0.13499622,0.9709077,1.9036452
0.02257173,0.0007197061,0.023291435,"[4.568019, 0.14773776, 0.12245411, 0.9102231, 0.95587754]",0.14773776,0.9102231,0.12245411,0.95587754,1.8661007
0.015982648,0.00022188883,0.016204538,"[4.801048, 0.14226286, 0.1499622, 0.9050756, 0.9737214]",0.14226286,0.9050756,0.1499622,0.9737214,1.878797
0.01597467,0.00040616855,0.016380839,"[3.9492245, 0.08962437, 0.11504241, 0.93382466, 0.968732]",0.08962437,0.93382466,0.11504241,0.968732,1.9025567
0.014253021,0.00032516132,0.014578182,"[4.903683, 0.17697887, 0.12379328, 0.9254774, 0.9704844]",0.17697887,0.9254774,0.12379328,0.9704844,1.8959618
0.024818907,0.0003936206,0.025212526,"[4.306765, 0.10963861, 0.13408141, 0.90265316, 0.9669117]",0.10963861,0.90265316,0.13408141,0.9669117,1.8695648
0.063335925,0.0018110953,0.06514702,"[4.4814587, 0.10971121, 0.14444406, 0.97707087, 0.96283484]",0.10971121,0.97707087,0.14444406,0.96283484,1.9399056
0.1205371,0.00020441963,0.120741524,"[4.4227138, 0.1094501, 0.14054798, 0.93727124, 0.9854619]",0.1094501,0.93727124,0.14054798,0.9854619,1.9227331
0.09865979,0.0005981206,0.09925791,"[4.5081124, 0.116419874, 0.142384, 0.9304749, 0.98959893]",0.116419874,0.9304749,0.142384,0.98959893,1.9200737
0.03236406,0.00013271658,0.032496776,"[4.96502, 0.12592962, 0.1792959, 0.92593443, 0.9868306]",0.12592962,0.92593443,0.1792959,0.9868306,1.912765
0.0049324,0.00026718387,0.0051995837,"[4.608398, 0.1355602, 0.1327191, 0.9425954, 0.98300934]",0.1355602,0.9425954,0.1327191,0.98300934,1.9256048
0.019442577,0.00017844378,0.01962102,"[4.2593775, 0.10131691, 0.13298415, 0.93003744, 0.98632926]",0.10131691,0.93003744,0.13298415,0.98632926,1.9163667
0.011831392,0.00033617843,0.01216757,"[4.0693502, 0.09041613, 0.12600775, 0.92072344, 0.98438805]",0.09041613,0.92072344,0.12600775,0.98438805,1.9051116
0.011104198,0.0004276685,0.011531867,"[3.800845, 0.07238555, 0.1175285, 0.9168327, 0.98487157]",0.07238555,0.9168327,0.1175285,0.98487157,1.9017043
0.030772978,0.00016605415,0.030939033,"[4.130005, 0.089361764, 0.13375103, 0.9187137, 0.98016286]",0.089361764,0.9187137,0.13375103,0.98016286,1.8988765
0.0093866745,0.00016044041,0.009547115,"[4.2565036, 0.09823654, 0.13547716, 0.9401753, 0.97919154]",0.09823654,0.9401753,0.13547716,0.97919154,1.9193668
0.025742102,0.00012541187,0.025867514,"[4.397732, 0.077952154, 0.1691112, 0.9438579, 0.98323995]",0.077952154,0.9438579,0.1691112,0.98323995,1.9270978
0.0044376208,0.00022664215,0.0046642628,"[4.6932635, 0.16366465, 0.110419996, 0.97009236, 0.9823244]",0.16366465,0.97009236,0.110419996,0.9823244,1.9524168
0.03135913,0.0002773846,0.031636514,"[4.22055, 0.101475574, 0.13614397, 0.87251276, 0.9718418]",0.101475574,0.87251276,0.13614397,0.9718418,1.8443546
0.015988847,0.00019171817,0.016180566,"[3.737344, 0.06191043, 0.118565656, 0.9546006, 0.97798276]",0.06191043,0.9546006,0.118565656,0.97798276,1.9325833
0.014601787,0.0001783226,0.014780109,"[4.4277797, 0.12031124, 0.13005124, 0.9462398, 0.97791487]",0.12031124,0.9462398,0.13005124,0.97791487,1.9241548
0.015773084,0.00024422642,0.01601731,"[4.546267, 0.1523664, 0.114421606, 0.898285, 0.980102]",0.1523664,0.898285,0.114421606,0.980102,1.878387
0.020808604,0.0010048118,0.021813415,"[4.190338, 0.1288473, 0.097313054, 0.9634203, 0.96531457]",0.1288473,0.9634203,0.097313054,0.96531457,1.9287348
0.0030754935,0.00023989072,0.0033153843,"[4.267759, 0.11587093, 0.116307385, 0.9692932, 0.97668254]",0.11587093,0.9692932,0.116307385,0.97668254,1.9459758
0.1564962,0.00028410432,0.1567803,"[4.2230444, 0.110030614, 0.11613982, 0.9864877, 0.9748525]",0.110030614,0.9864877,0.11613982,0.9748525,1.9613402
0.41796398,0.00015621839,0.4181202,"[4.191705, 0.09562949, 0.14007525, 0.8566559, 0.9780018]",0.09562949,0.8566559,0.14007525,0.9780018,1.8346577
0.13549863,0.00037426138,0.13587289,"[3.70844, 0.06703293, 0.11555513, 0.9105813, 0.971978]",0.06703293,0.9105813,0.11555513,0.971978,1.8825593
0.22402537,0.00029943624,0.22432481,"[3.8249807, 0.05200237, 0.14123474, 0.92113626, 0.9714731]",0.05200237,0.92113626,0.14123474,0.9714731,1.8926094
0.13816488,0.00043102546,0.13859591,"[4.864966, 0.13192455, 0.16206928, 0.95932925, 0.96569824]",0.13192455,0.95932925,0.16206928,0.96569824,1.9250275
0.15334901,0.0020354206,0.15538444,"[4.9637547, 0.151879, 0.15881297, 0.8832519, 0.9735834]",0.151879,0.8832519,0.15881297,0.9735834,1.8568354
0.08851978,0.0034633565,0.09198314,"[5.628075, 0.25456476, 0.119229354, 0.92217773, 0.96795636]",0.25456476,0.92217773,0.119229354,0.96795636,1.8901341
0.020333413,0.0075156093,0.027849022,"[4.758056, 0.17132564, 0.11631566, 0.91793317, 0.9637102]",0.17132564,0.91793317,0.11631566,0.9637102,1.8816433
0.018299434,0.010550929,0.028850364,"[4.5084715, 0.13371985, 0.12802406, 0.93596447, 0.95506805]",0.13371985,0.93596447,0.12802406,0.95506805,1.8910325
0.21028462,0.3546267,0.5649113,"[4.1660285, 0.13114697, 0.1136389, 0.96353304, 0.75463694]",0.13114697,0.96353304,0.1136389,0.75463694,1.7181699
0.062141657,0.31101418,0.37315583,"[4.2659354, 0.14678782, 0.10747705, 0.9061752, 0.81711173]",0.14678782,0.9061752,0.10747705,0.81711173,1.7232869
0.03561542,0.3077153,0.3433307,"[4.0078425, 0.12927015, 0.100767314, 0.92322344, 0.7842443]",0.12927015,0.92322344,0.100767314,0.7842443,1.7074678
0.16536544,0.15543118,0.3207966,"[4.916002, 0.19751799, 0.12358481, 0.87624776, 0.828726]",0.19751799,0.87624776,0.12358481,0.828726,1.7049737
0.035206668,0.07940575,0.114612415,"[4.5875707, 0.15700339, 0.11368432, 0.97086155, 0.90983194]",0.15700339,0.97086155,0.11368432,0.90983194,1.8806934
0.071909755,0.043619502,0.115529254,"[4.037689, 0.1110819, 0.11478916, 0.85168016, 0.9272985]",0.1110819,0.85168016,0.11478916,0.9272985,1.7789786
0.027365958,0.017658778,0.045024738,"[4.7722945, 0.16930668, 0.12143725, 0.9255201, 0.939335]",0.16930668,0.9255201,0.12143725,0.939335,1.864855
0.044948477,0.0044993237,0.0494478,"[4.142491, 0.098358214, 0.12803708, 0.9506345, 0.92790353]",0.098358214,0.9506345,0.12803708,0.92790353,1.878538
0.017408296,0.0060455287,0.023453824,"[4.067258, 0.12532674, 0.09439697, 0.9319897, 0.9380313]",0.12532674,0.9319897,0.09439697,0.9380313,1.8700211
0.045990814,0.0025807458,0.04857156,"[5.0714393, 0.20482282, 0.11262694, 0.94382113, 0.9531208]",0.20482282,0.94382113,0.11262694,0.9531208,1.8969419
0.014526711,0.0011539692,0.01568068,"[4.775815, 0.17645104, 0.110238194, 0.9522373, 0.9566853]",0.17645104,0.9522373,0.110238194,0.9566853,1.9089227
0.083415166,0.0008663153,0.08428148,"[5.0068517, 0.20191914, 0.109387554, 0.9315142, 0.9622707]",0.20191914,0.9315142,0.109387554,0.9622707,1.8937849
0.012889156,0.0007594567,0.013648612,"[3.880307, 0.070753604, 0.12718166, 0.9416157, 0.9593384]",0.070753604,0.9416157,0.12718166,0.9593384,1.9009541
0.0038065393,0.0018122533,0.0056187925,"[4.6580973, 0.1439191, 0.13281354, 0.9506817, 0.9400891]",0.1439191,0.9506817,0.13281354,0.9400891,1.8907708
0.06105964,0.00044204918,0.06150169,"[3.8080518, 0.06465051, 0.120402955, 0.98857033, 0.96894664]",0.06465051,0.98857033,0.120402955,0.96894664,1.9575169
0.046008598,0.000693363,0.04670196,"[5.1317334, 0.20947023, 0.10967032, 0.96715546, 0.97317266]",0.20947023,0.96715546,0.10967032,0.97317266,1.9403281
0.022767264,0.0005737484,0.023341013,"[3.9040518, 0.09470385, 0.10800952, 0.9093776, 0.96754044]",0.09470385,0.9093776,0.10800952,0.96754044,1.8769181
0.09733233,0.00063786097,0.09797019,"[4.3033714, 0.12669916, 0.10685768, 0.99469495, 0.97310793]",0.12669916,0.99469495,0.10685768,0.97310793,1.9678029
0.46169186,0.00069662835,0.4623885,"[4.9879417, 0.21425986, 0.10680103, 0.82295376, 0.9543789]",0.21425986,0.82295376,0.10680103,0.9543789,1.7773327
0.2706849,0.00056387007,0.27124876,"[4.361746, 0.11185887, 0.13098331, 0.96860385, 0.9647204]",0.11185887,0.96860385,0.13098331,0.9647204,1.9333243
0.41250026,0.0015886629,0.41408893,"[4.803751, 0.15609659, 0.14881426, 0.8121826, 0.94245994]",0.15609659,0.8121826,0.14881426,0.94245994,1.7546425
0.08779886,0.0020338867,0.08983275,"[4.4421754, 0.13894637, 0.117842786, 0.9344286, 0.9398552]",0.13894637,0.9344286,0.117842786,0.9398552,1.8742838
0.3443037,0.00060333055,0.34490702,"[4.5272436, 0.1463011, 0.12084452, 0.8888451, 0.9669424]",0.1463011,0.8888451,0.12084452,0.9669424,1.8557875
0.2983792,0.000532743,0.29891196,"[4.3036814, 0.1277249, 0.1288315, 0.7743915, 0.9637262]",0.1277249,0.7743915,0.1288315,0.9637262,1.7381177
0.1309002,0.00071593747,0.13161615,"[3.5749512, 0.069795586, 0.10224346, 0.88409346, 0.9704673]",0.069795586,0.88409346,0.10224346,0.9704673,1.8545609
0.17448734,0.0009763113,0.17546365,"[5.156971, 0.22393362, 0.1082023, 0.86551344, 0.9700987]",0.22393362,0.86551344,0.1082023,0.9700987,1.835612
0.088400945,0.00051230565,0.08891325,"[4.9029284, 0.1789351, 0.122168936, 0.92433196, 0.9675561]",0.1789351,0.92433196,0.122168936,0.9675561,1.8918881
0.0073701562,0.001222186,0.008592342,"[4.840616, 0.19480546, 0.09646171, 0.95600414, 0.9719405]",0.19480546,0.95600414,0.09646171,0.9719405,1.9279447
0.2710231,0.00049852906,0.27152163,"[4.567504, 0.16433774, 0.12141242, 0.7403556, 0.96964717]",0.16433774,0.7403556,0.12141242,0.96964717,1.7100028
0.14881916,0.001447774,0.15026693,"[3.9231813, 0.10164422, 0.0997533, 0.95492685, 0.9542792]",0.10164422,0.95492685,0.0997533,0.9542792,1.909206
0.16397534,0.0025565573,0.1665319,"[4.476589, 0.155594, 0.10504659, 0.91758305, 0.9526001]",0.155594,0.91758305,0.10504659,0.9526001,1.8701832
0.018899266,0.0015977188,0.020496985,"[4.7227235, 0.13039623, 0.15077162, 0.96315014, 0.94789463]",0.13039623,0.96315014,0.15077162,0.94789463,1.9110448
0.19408464,0.0014290843,0.19551373,"[5.317638, 0.23999381, 0.11477593, 0.8129791, 0.95696175]",0.23999381,0.8129791,0.11477593,0.95696175,1.7699409
0.08986233,0.0053692795,0.09523161,"[4.1335816, 0.10450822, 0.11974039, 0.9389326, 0.9521629]",0.10450822,0.9389326,0.11974039,0.9521629,1.8910955
0.029114023,0.0013973144,0.030511336,"[4.3825464, 0.12754904, 0.12031841, 0.9364974, 0.9673747]",0.12754904,0.9364974,0.12031841,0.9673747,1.903872
0.17512712,0.040388037,0.21551515,"[3.737874, 0.10833686, 0.083562694, 0.878449, 0.9404295]",0.10833686,0.878449,0.083562694,0.9404295,1.8188785
0.05636288,0.36606616,0.42242903,"[5.194237, 0.2257917, 0.11351814, 0.94194716, 0.8591919]",0.2257917,0.94194716,0.11351814,0.8591919,1.8011391
0.021059992,0.09471859,0.11577858,"[4.6180267, 0.12750927, 0.14306307, 0.95046043, 0.9618428]",0.12750927,0.95046043,0.14306307,0.9618428,1.9123032
0.1157133,0.12613702,0.24185032,"[3.53202, 0.08364531, 0.0875451, 0.8856579, 0.93445814]",0.08364531,0.8856579,0.0875451,0.93445814,1.820116
0.046509188,0.09709312,0.14360231,"[4.84206, 0.14124069, 0.1527623, 0.9793091, 0.92272097]",0.14124069,0.9793091,0.1527623,0.92272097,1.90203
0.05649189,0.03555297,0.09204486,"[4.379714, 0.14452058, 0.11353499, 0.87351346, 0.92564505]",0.14452058,0.87351346,0.11353499,0.92564505,1.7991586
0.05841558,0.015924904,0.074340485,"[5.2509694, 0.25968942, 0.07709247, 0.91606927, 0.96708155]",0.25968942,0.91606927,0.07709247,0.96708155,1.8831508
0.045197316,0.0013446112,0.046541926,"[5.3474703, 0.23656355, 0.112642996, 0.89833534, 0.9570693]",0.23656355,0.89833534,0.112642996,0.9570693,1.8554046
0.038808197,0.0027104854,0.04151868,"[4.15789, 0.106125616, 0.11850964, 0.9676784, 0.94385874]",0.106125616,0.9676784,0.11850964,0.94385874,1.9115372
0.020184806,0.0008726757,0.021057481,"[4.430729, 0.13701431, 0.115252115, 0.9461165, 0.9619479]",0.13701431,0.9461165,0.115252115,0.9619479,1.9080644
0.023133077,0.0028334213,0.025966499,"[4.8028708, 0.18170233, 0.10910499, 0.9420704, 0.95272756]",0.18170233,0.9420704,0.10910499,0.95272756,1.894798
0.017964311,0.0016515765,0.019615887,"[4.879262, 0.20833212, 0.08991756, 0.9368523, 0.959913]",0.20833212,0.9368523,0.08991756,0.959913,1.8967652
0.020040167,0.0016277991,0.021667967,"[4.4017982, 0.15305252, 0.09953493, 0.9235285, 0.9523955]",0.15305252,0.9235285,0.09953493,0.9523955,1.875924
0.012570709,0.00049092545,0.013061634,"[4.837329, 0.17363071, 0.1188373, 0.9486314, 0.9640176]",0.17363071,0.9486314,0.1188373,0.9640176,1.912649
0.0020757634,0.0010516652,0.0031274287,"[4.6950903, 0.17469017, 0.1020628, 0.9721203, 0.9554405]",0.17469017,0.9721203,0.1020628,0.9554405,1.9275608
0.018836705,0.0010643926,0.019901097,"[4.8056936, 0.17450894, 0.11786055, 0.91717255, 0.96482605]",0.17450894,0.91717255,0.11786055,0.96482605,1.8819985
0.009757939,0.0016245586,0.011382498,"[4.2914443, 0.159667, 0.08198798, 0.9239086, 0.9509859]",0.159667,0.9239086,0.08198798,0.9509859,1.8748945
0.020898946,0.0011075081,0.022006454,"[4.302921, 0.12430758, 0.11542288, 0.9550608, 0.95055544]",0.12430758,0.9550608,0.11542288,0.95055544,1.9056163
0.0089304885,0.0009410884,0.009871577,"[4.3637786, 0.14214613, 0.10282626, 0.957118, 0.95693684]",0.14214613,0.957118,0.10282626,0.95693684,1.9140549
0.0024203053,0.0012745075,0.0036948128,"[4.5226917, 0.14845279, 0.112356625, 0.9574614, 0.95713603]",0.14845279,0.9574614,0.112356625,0.95713603,1.9145975
0.016552646,0.0018562304,0.018408876,"[3.968945, 0.0993701, 0.11045941, 0.9192562, 0.95139354]",0.0993701,0.9192562,0.11045941,0.95139354,1.8706498
0.01982552,0.0017665095,0.02159203,"[5.380094, 0.20401041, 0.144394, 0.93531567, 0.9607342]",0.20401041,0.93531567,0.144394,0.9607342,1.8960499
0.0057365657,0.0031826124,0.008919178,"[4.6022997, 0.14280455, 0.12524734, 0.9608173, 0.9609636]",0.14280455,0.9608173,0.12524734,0.9609636,1.9217808
0.42546764,0.0040628933,0.42953053,"[3.9180188, 0.10582069, 0.10903621, 0.8102405, 0.9592093]",0.10582069,0.8102405,0.10903621,0.9592093,1.7694498
0.2515978,0.008029912,0.2596277,"[3.9736605, 0.11530561, 0.09263214, 0.946581, 0.947702]",0.11530561,0.946581,0.09263214,0.947702,1.894283
0.060611717,0.003951751,0.06456347,"[4.042739, 0.12292856, 0.09738374, 0.88282907, 0.95678663]",0.12292856,0.88282907,0.09738374,0.95678663,1.8396157
0.08810219,0.0008066782,0.08890887,"[3.9693272, 0.0829103, 0.11842307, 0.9830827, 0.97291064]",0.0829103,0.9830827,0.11842307,0.97291064,1.9559934
0.14144403,0.0014442541,0.14288828,"[3.955184, 0.09420404, 0.1093025, 0.9493213, 0.9707974]",0.09420404,0.9493213,0.1093025,0.9707974,1.9201188
0.009922652,0.0015409669,0.011463619,"[4.192871, 0.10019175, 0.12673639, 0.9621932, 0.9613963]",0.10019175,0.9621932,0.12673639,0.9613963,1.9235895
0.018673833,0.0029732229,0.021647057,"[3.8666706, 0.0789944, 0.11693146, 0.94569457, 0.9617177]",0.0789944,0.94569457,0.11693146,0.9617177,1.9074123
0.020315211,0.0032429488,0.02355816,"[3.7922933, 0.0848698, 0.10652796, 0.92267513, 0.9556406]",0.0848698,0.92267513,0.10652796,0.9556406,1.8783157
0.059635825,0.0023551136,0.06199094,"[4.0525794, 0.099802345, 0.11095945, 0.9836558, 0.9613056]",0.099802345,0.9836558,0.11095945,0.9613056,1.9449614
0.391859,0.0030729773,0.39493197,"[5.176757, 0.2170649, 0.122080676, 0.8136982, 0.97160286]",0.2170649,0.8136982,0.122080676,0.97160286,1.785301
0.051404335,0.014810469,0.0662148,"[3.80725, 0.08813264, 0.10344211, 0.9409698, 0.9505327]",0.08813264,0.9409698,0.10344211,0.9505327,1.8915025
0.081995234,0.013297072,0.09529231,"[3.6404867, 0.101614594, 0.0750998, 0.88764, 0.9857029]",0.101614594,0.88764,0.0750998,0.9857029,1.8733429
0.11790032,0.48550728,0.6034076,"[4.3393183, 0.16837348, 0.094307005, 0.96288675, 0.74962664]",0.16837348,0.96288675,0.094307005,0.74962664,1.7125134
0.13486733,0.15406083,0.28892815,"[3.6941893, 0.07502987, 0.11933968, 0.8590114, 0.89148235]",0.07502987,0.8590114,0.11933968,0.89148235,1.7504938
0.3291078,0.14780518,0.47691298,"[3.856698, 0.105956756, 0.115956806, 0.70436543, 0.93319714]",0.105956756,0.70436543,0.115956806,0.93319714,1.6375625
0.13102758,0.022685317,0.1537129,"[4.5598354, 0.15727732, 0.11663189, 0.89956915, 0.9211742]",0.15727732,0.89956915,0.11663189,0.9211742,1.8207433
0.09032232,0.0060082283,0.09633055,"[4.1018677, 0.11110393, 0.11376756, 0.929604, 0.9235485]",0.11110393,0.929604,0.11376756,0.9235485,1.8531525
